Algorithm,Problem,Exp,Indicator,Value,obj
1,14,18,2,0.437109135175327,3
1,14,18,3,0.545544391381495,3
1,14,19,1,2.3552776,3
1,14,19,2,0.444364002748975,3
1,14,19,3,0.546851343658949,3
1,14,20,1,2.3385658,3
1,14,20,2,0.445312698744362,3
1,14,20,3,0.539465312772583,3
2,14,1,1,4.7234974,3
2,14,1,2,0.385091978817023,3
2,14,1,3,0.572281529278799,3
2,14,2,1,4.6079894,3
2,14,2,2,0.385081733413926,3
2,14,2,3,0.571417360451854,3
2,14,3,1,4.8636371,3
2,14,3,2,0.385390598728583,3
2,14,3,3,0.571775779450269,3
2,14,4,1,4.7117902,3
2,14,4,2,0.385187987663431,3
2,14,4,3,0.571285582000071,3
2,14,5,1,4.7695255,3
2,14,5,2,0.385105107193452,3
2,14,5,3,0.571970916437157,3
2,14,6,1,4.711105,3
2,14,6,2,0.38484530887994,3
2,14,6,3,0.572192010914636,3
2,14,7,1,4.6554323,3
2,14,7,2,0.385332685878812,3
2,14,7,3,0.57141431467364,3
2,14,8,1,4.6551892,3
2,14,8,2,0.384884683842669,3
2,14,8,3,0.572097718989845,3
2,14,9,1,4.6464498,3
2,14,9,2,0.384841983703728,3
2,14,9,3,0.572136352559166,3
2,14,10,1,4.7133094,3
2,14,10,2,0.384954539085698,3
2,14,10,3,0.572117469319374,3
2,14,11,1,4.8961296,3
2,14,11,2,0.385079775930235,3
2,14,11,3,0.571959695870528,3
2,14,12,1,4.655473,3
2,14,12,2,0.384745980590176,3
2,14,12,3,0.572504949948583,3
2,14,13,1,4.8290598,3
2,14,13,2,0.384992635519446,3
2,14,13,3,0.572090249527848,3
2,14,14,1,4.7319547,3
2,14,14,2,0.386043782524349,3
2,14,14,3,0.572037399074315,3
2,14,15,1,4.7454532,3
2,14,15,2,0.385199404396171,3
2,14,15,3,0.571978015270084,3
2,14,16,1,4.7716242,3
2,14,16,2,0.384970388315784,3
2,14,16,3,0.572171211629595,3
2,14,17,1,4.7190621,3
2,14,17,2,0.384979695908557,3
2,14,17,3,0.572007060080539,3
2,14,18,1,4.7379642,3
2,14,18,2,0.38481370954084,3
2,14,18,3,0.571852502961022,3
2,14,19,1,4.7373811,3
2,14,19,2,0.385540046194111,3
2,14,19,3,0.572183659496323,3
2,14,20,1,4.83012460000001,3
2,14,20,2,0.384733709325168,3
2,14,20,3,0.572505169713426,3
3,14,1,1,35.5481288,3
3,14,1,2,0.421042445716705,3
3,14,1,3,0.548193601926539,3
3,14,2,1,35.123383,3
3,14,2,2,0.437547465954439,3
3,14,2,3,0.541735915788525,3
3,14,3,1,35.7598019,3
3,14,3,2,0.418794582411389,3
3,14,3,3,0.54894582945721,3
3,14,4,1,35.7009649,3
3,14,4,2,0.419452761975334,3
3,14,4,3,0.548030867324069,3
3,14,5,1,35.7561506,3
3,14,5,2,0.424498616726921,3
3,14,5,3,0.547449849430004,3
3,14,6,1,35.5114481,3
3,14,6,2,0.433108150222277,3
3,14,6,3,0.541810144744269,3
3,14,7,1,35.5435039,3
3,14,7,2,0.423819064224838,3
3,14,7,3,0.548521853645638,3
3,14,8,1,35.2490685000001,3
3,14,8,2,0.43238115068208,3
3,14,8,3,0.542894093138691,3
3,14,9,1,35.2538835,3
3,14,9,2,0.429605930941576,3
3,14,9,3,0.543004565638931,3
3,14,10,1,35.1530755,3
3,14,10,2,0.422203057071815,3
3,14,10,3,0.54770842085767,3
3,14,11,1,36.3871412,3
3,14,11,2,0.435160333596406,3
3,14,11,3,0.541553798013465,3
3,14,12,1,35.559471,3
3,14,12,2,0.4250391603272,3
3,14,12,3,0.545424052388852,3
3,14,13,1,36.3528123,3
3,14,13,2,0.432161507677717,3
3,14,13,3,0.545509795160469,3
3,14,14,1,35.4035031,3
3,14,14,2,0.430109798770691,3
3,14,14,3,0.54152238616804,3
3,14,15,1,35.2261842,3
3,14,15,2,0.423537790872718,3
3,14,15,3,0.549275485913721,3
3,14,16,1,35.1197596,3
3,14,16,2,0.430437334629741,3
3,14,16,3,0.544624580061575,3
3,14,17,1,35.1150101,3
3,14,17,2,0.420331625941692,3
3,14,17,3,0.549942804145577,3
3,14,18,1,35.200222,3
3,14,18,2,0.440496373618682,3
3,14,18,3,0.537599134607378,3
3,14,19,1,35.7647281,3
3,14,19,2,0.423260079501603,3
3,14,19,3,0.548423080923085,3
3,14,20,1,36.2347311,3
3,14,20,2,0.41635471188543,3
3,14,20,3,0.551419943568209,3
4,14,1,1,376.829050100001,3
4,14,1,2,0.487991036643692,3
4,14,1,3,0.570988001480104,3
4,14,2,1,380.7555017,3
4,14,2,2,0.512139411772637,3
4,14,2,3,0.57100972033137,3
4,14,3,1,382.9090412,3
4,14,3,2,0.477008624063973,3
4,14,3,3,0.571296541855442,3
4,14,4,1,380.3987589,3
4,14,4,2,0.500949941024566,3
4,14,4,3,0.571596176523646,3
4,14,5,1,386.6780165,3
4,14,5,2,0.498943276347536,3
4,14,5,3,0.572332293651405,3
4,14,6,1,385.7614473,3
4,14,6,2,0.486224182537265,3
4,14,6,3,0.57079828192664,3
4,14,7,1,380.1918676,3
4,14,7,2,0.485944423985815,3
4,14,7,3,0.571005813274785,3
4,14,8,1,384.1766488,3
4,14,8,2,0.49127436434414,3
4,14,8,3,0.571580143658769,3
4,14,9,1,382.2531984,3
4,14,9,2,0.501422429067698,3
4,14,9,3,0.570007031654551,3
4,14,10,1,388.9988988,3
4,14,10,2,0.496811203245426,3
4,14,10,3,0.570760922734584,3
4,14,11,1,385.698192,3
4,14,11,2,0.482094462312441,3
4,14,11,3,0.571469981255644,3
4,14,12,1,380.4846752,3
4,14,12,2,0.481103565922843,3
4,14,12,3,0.571580096277968,3
4,14,13,1,391.2961443,3
4,14,13,2,0.504650774264583,3
4,14,13,3,0.570934497582002,3
4,14,14,1,387.1488717,3
4,14,14,2,0.486067323531928,3
4,14,14,3,0.571439647296038,3
4,14,15,1,386.2157969,3
4,14,15,2,0.489532302585754,3
4,14,15,3,0.569180817376079,3
4,14,16,1,385.8693142,3
4,14,16,2,0.478742453569641,3
4,14,16,3,0.572544484767103,3
4,14,17,1,385.2342276,3
4,14,17,2,0.472645179378102,3
4,14,17,3,0.572393961458536,3
4,14,18,1,387.9481526,3
4,14,18,2,0.498871380123286,3
4,14,18,3,0.57222981417735,3
4,14,19,1,387.8910614,3
4,14,19,2,0.486761476837376,3
4,14,19,3,0.572007948973286,3
4,14,20,1,387.7799691,3
4,14,20,2,0.490932616153478,3
4,14,20,3,0.571581099045619,3
1,15,1,1,2.4443731,3
1,15,1,2,0.548281512481189,3
1,15,1,3,0.464946858725448,3
1,15,2,1,2.5953052,3
1,15,2,2,0.565600622388754,3
1,15,2,3,0.46365453478729,3
1,15,3,1,2.416409,3
1,15,3,2,0.555536836876213,3
1,15,3,3,0.461699577337051,3
1,15,4,1,2.4159175,3
1,15,4,2,0.549226315140595,3
1,15,4,3,0.466132700481085,3
1,15,5,1,2.4035592,3
1,15,5,2,0.552135312438519,3
1,15,5,3,0.461335801126327,3
1,15,6,1,2.3382099,3
1,15,6,2,0.54382203916036,3
1,15,6,3,0.466734919605763,3
1,15,7,1,2.3801544,3
1,15,7,2,0.539018280693294,3
1,15,7,3,0.464525603969053,3
1,15,8,1,2.3757463,3
1,15,8,2,0.546200492184711,3
1,15,8,3,0.460860786826971,3
1,15,9,1,2.3575667,3
1,15,9,2,0.546791819532918,3
1,15,9,3,0.464936413466198,3
1,15,10,1,2.3549306,3
1,15,10,2,0.556266164411513,3
1,15,10,3,0.464160056865509,3
1,15,11,1,2.3620399,3
1,15,11,2,0.541712179884514,3
1,15,11,3,0.467077869116906,3
1,15,12,1,2.4311983,3
1,15,12,2,0.545854415358925,3
1,15,12,3,0.465673904071204,3
1,15,13,1,2.4028006,3
1,15,13,2,0.547376452635925,3
1,15,13,3,0.459296079023693,3
1,15,14,1,2.3813037,3
1,15,14,2,0.54082068363172,3
1,15,14,3,0.46755149009187,3
1,15,15,1,2.3724108,3
1,15,15,2,0.552284027747869,3
1,15,15,3,0.462605341636854,3
1,15,16,1,2.4755835,3
1,15,16,2,0.55485073501941,3
1,15,16,3,0.464512444572518,3
1,15,17,1,2.3825068,3
1,15,17,2,0.548523698391237,3
1,15,17,3,0.461030542714307,3
1,15,18,1,2.405099,3
1,15,18,2,0.546056272916645,3
1,15,18,3,0.464774232555298,3
1,15,19,1,2.3704879,3
1,15,19,2,0.565834339483928,3
1,15,19,3,0.462347439865475,3
1,15,20,1,2.4805095,3
1,15,20,2,0.554635000686699,3
1,15,20,3,0.465105074324375,3
2,15,1,1,4.883613,3
2,15,1,2,0.482690190464303,3
2,15,1,3,0.488828082306697,3
2,15,2,1,5.44491399999999,3
2,15,2,2,0.48754796560541,3
2,15,2,3,0.486694789693193,3
2,15,3,1,4.74805320000001,3
2,15,3,2,0.492658128492906,3
2,15,3,3,0.48195939921449,3
2,15,4,1,4.7459038,3
2,15,4,2,0.494732713256462,3
2,15,4,3,0.482355776879231,3
2,15,5,1,4.7303185,3
2,15,5,2,0.485399860477448,3
2,15,5,3,0.485858905276886,3
2,15,6,1,4.7648848,3
2,15,6,2,0.484400540315707,3
2,15,6,3,0.486164325661428,3
2,15,7,1,4.7181017,3
2,15,7,2,0.493618128214046,3
2,15,7,3,0.483032517918385,3
2,15,8,1,4.7448123,3
2,15,8,2,0.490191040834361,3
2,15,8,3,0.483158366533336,3
2,15,9,1,4.711427,3
2,15,9,2,0.485775887182264,3
2,15,9,3,0.486838933532684,3
2,15,10,1,4.7737649,3
2,15,10,2,0.480971909144378,3
2,15,10,3,0.488518628764295,3
2,15,11,1,4.702932,3
2,15,11,2,0.477122894854358,3
2,15,11,3,0.490347264727874,3
2,15,12,1,5.0990296,3
2,15,12,2,0.488890861613781,3
2,15,12,3,0.484060550881012,3
2,15,13,1,4.8347391,3
2,15,13,2,0.489938758866808,3
2,15,13,3,0.483661207341721,3
2,15,14,1,4.8733758,3
2,15,14,2,0.484707348502003,3
2,15,14,3,0.487489670930891,3
2,15,15,1,4.8325102,3
2,15,15,2,0.481276075880625,3
2,15,15,3,0.488195639945095,3
2,15,16,1,5.2068274,3
2,15,16,2,0.486780832883261,3
2,15,16,3,0.485181590191476,3
2,15,17,1,4.896775,3
2,15,17,2,0.483767391917041,3
2,15,17,3,0.487580192567937,3
2,15,18,1,4.7628459,3
2,15,18,2,0.488717572639679,3
2,15,18,3,0.485507055582785,3
2,15,19,1,4.8754391,3
2,15,19,2,0.49124866773516,3
2,15,19,3,0.485162531823422,3
2,15,20,1,4.8538775,3
2,15,20,2,0.486475161116009,3
2,15,20,3,0.486894640972134,3
3,15,1,1,35.2603673,3
3,15,1,2,0.487339404898948,3
3,15,1,3,0.480762679796637,3
3,15,2,1,35.8653062,3
3,15,2,2,0.487308526559475,3
3,15,2,3,0.482520709897485,3
3,15,3,1,35.1193898,3
3,15,3,2,0.49274042213974,3
3,15,3,3,0.480585159612895,3
3,15,4,1,35.2079444,3
3,15,4,2,0.49005748606853,3
3,15,4,3,0.481654686729495,3
3,15,5,1,35.0252256,3
3,15,5,2,0.498264756282116,3
3,15,5,3,0.475666486356211,3
3,15,6,1,35.0732182,3
3,15,6,2,0.48578928000346,3
3,15,6,3,0.482159348631606,3
3,15,7,1,35.1567468,3
3,15,7,2,0.492614195069732,3
3,15,7,3,0.478698990374242,3
3,15,8,1,34.6687306,3
3,15,8,2,0.488995417577416,3
3,15,8,3,0.481332794006181,3
3,15,9,1,34.7279077,3
3,15,9,2,0.490509433551566,3
3,15,9,3,0.4789134712775,3
3,15,10,1,35.3146387,3
3,15,10,2,0.493091129764821,3
3,15,10,3,0.478999179670001,3
3,15,11,1,34.5921769,3
3,15,11,2,0.489487330571881,3
3,15,11,3,0.480985807909807,3
3,15,12,1,36.4429331,3
3,15,12,2,0.489709651512041,3
3,15,12,3,0.481481540762254,3
3,15,13,1,35.1270897,3
3,15,13,2,0.49128164349235,3
3,15,13,3,0.478927353555794,3
3,15,14,1,35.2810537,3
3,15,14,2,0.489815864973908,3
3,15,14,3,0.480804861159738,3
3,15,15,1,34.5207831,3
3,15,15,2,0.490376592415614,3
3,15,15,3,0.481771018133027,3
3,15,16,1,35.4531342,3
3,15,16,2,0.489562516549046,3
3,15,16,3,0.47967264684142,3
3,15,17,1,34.8472137,3
3,15,17,2,0.486217745107096,3
3,15,17,3,0.481418479396545,3
3,15,18,1,35.1149321,3
3,15,18,2,0.491975467604238,3
3,15,18,3,0.480940887396812,3
3,15,19,1,35.3705988,3
3,15,19,2,0.490465607671614,3
3,15,19,3,0.481372877345102,3
3,15,20,1,35.5222412,3
3,15,20,2,0.486951069674406,3
3,15,20,3,0.481903784550397,3
4,15,1,1,110.9665607,3
4,15,1,2,0.537743962481312,3
4,15,1,3,0.496559154045972,3
4,15,2,1,118.788087,3
4,15,2,2,0.541503380952402,3
4,15,2,3,0.493405573172714,3
4,15,3,1,122.9676855,3
4,15,3,2,0.547143379176163,3
4,15,3,3,0.493225593025674,3
4,15,4,1,118.4766842,3
4,15,4,2,0.540604817645013,3
4,15,4,3,0.495192629149647,3
4,15,5,1,121.8719128,3
4,15,5,2,0.555395239629203,3
4,15,5,3,0.490899410177933,3
4,15,6,1,116.300047,3
4,15,6,2,0.534664676487003,3
4,15,6,3,0.494553072727527,3
4,15,7,1,111.1187447,3
4,15,7,2,0.532813795663802,3
4,15,7,3,0.494725175998944,3
4,15,8,1,121.0483622,3
4,15,8,2,0.546545232746154,3
4,15,8,3,0.492394979476274,3
4,15,9,1,121.891595,3
4,15,9,2,0.53701009366519,3
4,15,9,3,0.495162859238762,3
4,15,10,1,123.8777008,3
4,15,10,2,0.543457103006766,3
4,15,10,3,0.491210228130347,3
4,15,11,1,110.5303808,3
4,15,11,2,0.543425964024762,3
4,15,11,3,0.496422351751527,3
4,15,12,1,123.4506607,3
4,15,12,2,0.55842812499876,3
4,15,12,3,0.492714671920628,3
4,15,13,1,125.7381495,3
4,15,13,2,0.54938200963176,3
4,15,13,3,0.49193789654432,3
4,15,14,1,125.1266727,3
4,15,14,2,0.544846314664644,3
4,15,14,3,0.493522748087776,3
4,15,15,1,119.9856094,3
4,15,15,2,0.536986074132947,3
4,15,15,3,0.49428966818691,3
4,15,16,1,115.7285409,3
4,15,16,2,0.54335117407181,3
4,15,16,3,0.492185888246211,3
4,15,17,1,106.418464,3
4,15,17,2,0.546779906686201,3
4,15,17,3,0.495883584310116,3
4,15,18,1,123.2404485,3
4,15,18,2,0.53558800154044,3
4,15,18,3,0.493221945739383,3
4,15,19,1,118.9330525,3
4,15,19,2,0.53663660256341,3
4,15,19,3,0.493511728385579,3
4,15,20,1,121.466879,3
4,15,20,2,0.554056220497811,3
4,15,20,3,0.491680120969781,3
1,16,1,1,2.7053723,3
1,16,1,2,0.452873318996405,3
1,16,1,3,0.519381646300053,3
1,16,2,1,2.6226153,3
1,16,2,2,0.440187011106936,3
1,16,2,3,0.525025906934656,3
1,16,3,1,2.6740434,3
1,16,3,2,0.449329737716346,3
1,16,3,3,0.522718443548082,3
1,16,4,1,2.6022639,3
1,16,4,2,0.458481930752781,3
1,16,4,3,0.524540504349426,3
1,16,5,1,2.708961,3
1,16,5,2,0.443102486396774,3
1,16,5,3,0.525194861725412,3
1,16,6,1,2.6569755,3
1,16,6,2,0.441729185918305,3
1,16,6,3,0.531848318296295,3
1,16,7,1,2.6427564,3
1,16,7,2,0.449432701050778,3
1,16,7,3,0.520520581465116,3
1,16,8,1,2.7430424,3
1,16,8,2,0.423498368713022,3
1,16,8,3,0.529542664040064,3
1,16,9,1,2.6206608,3
1,16,9,2,0.444543764728421,3
1,16,9,3,0.526667879710879,3
1,16,10,1,2.6290012,3
1,16,10,2,0.441931728941658,3
1,16,10,3,0.522532858086521,3
1,16,11,1,2.7162398,3
1,16,11,2,0.448878700634124,3
1,16,11,3,0.524085367334698,3
1,16,12,1,2.6172156,3
1,16,12,2,0.441141951677563,3
1,16,12,3,0.522045755843857,3
1,16,13,1,2.7714089,3
1,16,13,2,0.438906180293518,3
1,16,13,3,0.528055086062607,3
1,16,14,1,2.6689808,3
1,16,14,2,0.447755044574018,3
1,16,14,3,0.517162807332087,3
1,16,15,1,2.6323507,3
1,16,15,2,0.443955477882705,3
1,16,15,3,0.526760936454996,3
1,16,16,1,2.5944969,3
1,16,16,2,0.440101345081647,3
1,16,16,3,0.529858790014627,3
1,16,17,1,2.9056566,3
1,16,17,2,0.450197851262684,3
1,16,17,3,0.523946700764285,3
1,16,18,1,2.6113082,3
1,16,18,2,0.45569288141344,3
1,16,18,3,0.528684457308042,3
1,16,19,1,2.6300122,3
1,16,19,2,0.446160542338951,3
1,16,19,3,0.525200478057679,3
1,16,20,1,2.6582882,3
1,16,20,2,0.441678900634605,3
1,16,20,3,0.525881300412785,3
2,16,1,1,5.1180604,3
2,16,1,2,0.390447408620875,3
2,16,1,3,0.55245339231683,3
2,16,2,1,5.0771097,3
2,16,2,2,0.387375600529127,3
2,16,2,3,0.555275768315568,3
2,16,3,1,5.0982367,3
2,16,3,2,0.389105936426986,3
2,16,3,3,0.552978850975424,3
2,16,4,1,5.3510929,3
2,16,4,2,0.389839815207952,3
2,16,4,3,0.551164505970889,3
2,16,5,1,5.58781109999999,3
2,16,5,2,0.387681959341949,3
2,16,5,3,0.551050376412135,3
2,16,6,1,5.0000671,3
2,16,6,2,0.391162314946803,3
2,16,6,3,0.548732522685433,3
2,16,7,1,4.93403759999999,3
2,16,7,2,0.389525556325627,3
2,16,7,3,0.553139492722294,3
2,16,8,1,5.2521986,3
2,16,8,2,0.390925677822885,3
2,16,8,3,0.550747234820188,3
2,16,9,1,5.0342906,3
2,16,9,2,0.389273626606695,3
2,16,9,3,0.55196953174586,3
2,16,10,1,5.0881161,3
2,16,10,2,0.389292124397154,3
2,16,10,3,0.553935865661979,3
2,16,11,1,4.98553940000001,3
2,16,11,2,0.391137803235947,3
2,16,11,3,0.552251724194977,3
2,16,12,1,4.9795814,3
2,16,12,2,0.388706914624679,3
2,16,12,3,0.552301917182763,3
2,16,13,1,5.2583997,3
2,16,13,2,0.392419773122825,3
2,16,13,3,0.548591675545682,3
2,16,14,1,5.0732619,3
2,16,14,2,0.395429821623884,3
2,16,14,3,0.545522435808543,3
2,16,15,1,5.4393576,3
2,16,15,2,0.394448544785435,3
2,16,15,3,0.546118749358314,3
2,16,16,1,4.93279499999999,3
2,16,16,2,0.391326995141866,3
2,16,16,3,0.549673791913434,3
2,16,17,1,5.0369548,3
2,16,17,2,0.389357492064619,3
2,16,17,3,0.553640968780233,3
2,16,18,1,4.9854268,3
2,16,18,2,0.390328359037331,3
2,16,18,3,0.550995343797383,3
2,16,19,1,4.9237616,3
2,16,19,2,0.391632016558546,3
2,16,19,3,0.549631457338249,3
2,16,20,1,5.3832476,3
2,16,20,2,0.390269272030418,3
2,16,20,3,0.552924168621929,3
3,16,1,1,35.2141313,3
3,16,1,2,0.416710311903191,3
3,16,1,3,0.523063645229969,3
3,16,2,1,35.1860447,3
3,16,2,2,0.422979364249093,3
3,16,2,3,0.520360305475415,3
3,16,3,1,35.9594098,3
3,16,3,2,0.419970108420102,3
3,16,3,3,0.522790907316544,3
3,16,4,1,35.2129583,3
3,16,4,2,0.429162913053026,3
3,16,4,3,0.520543947986138,3
3,16,5,1,36.9738669,3
3,16,5,2,0.418679456159856,3
3,16,5,3,0.52132649060939,3
3,16,6,1,36.1079231,3
3,16,6,2,0.412129405709379,3
3,16,6,3,0.528657988413062,3
3,16,7,1,35.021893,3
3,16,7,2,0.415539079263915,3
3,16,7,3,0.527592009640876,3
3,16,8,1,35.8783096999999,3
3,16,8,2,0.425684753824923,3
3,16,8,3,0.515627180155053,3
3,16,9,1,34.8868425,3
3,16,9,2,0.428279708705676,3
3,16,9,3,0.515910916871148,3
3,16,10,1,35.4177557,3
3,16,10,2,0.456051333496067,3
3,16,10,3,0.491653607435781,3
3,16,11,1,35.3170722,3
3,16,11,2,0.415794569227451,3
3,16,11,3,0.52604539201252,3
3,16,12,1,35.2235293,3
3,16,12,2,0.420827022289241,3
3,16,12,3,0.520798087301445,3
3,16,13,1,37.4107183,3
3,16,13,2,0.41193268184463,3
3,16,13,3,0.528985328184599,3
3,16,14,1,35.7009415,3
3,16,14,2,0.427206219743509,3
3,16,14,3,0.517368368477933,3
3,16,15,1,35.888539,3
3,16,15,2,0.415935850729894,3
3,16,15,3,0.523673635558852,3
3,16,16,1,35.3177791,3
3,16,16,2,0.412445819974439,3
3,16,16,3,0.527939739554512,3
3,16,17,1,35.0891396,3
3,16,17,2,0.416448203061734,3
3,16,17,3,0.525623095765954,3
3,16,18,1,34.9569012,3
3,16,18,2,0.414708782357498,3
3,16,18,3,0.525208103586746,3
3,16,19,1,35.2531747,3
3,16,19,2,0.416428680578865,3
3,16,19,3,0.52641895786217,3
3,16,20,1,36.4910346,3
3,16,20,2,0.422315525424876,3
3,16,20,3,0.520192015159788,3
4,16,1,1,413.1457444,3
4,16,1,2,0.474993150014057,3
4,16,1,3,0.555204184407022,3
4,16,2,1,392.9822259,3
4,16,2,2,0.477646402503235,3
4,16,2,3,0.556857531901004,3
4,16,3,1,410.8093858,3
4,16,3,2,0.483613496535182,3
4,16,3,3,0.556166608117802,3
4,16,4,1,414.5782766,3
4,16,4,2,0.491655927609076,3
4,16,4,3,0.558808496623578,3
4,16,5,1,432.6010391,3
4,16,5,2,0.483460202003795,3
4,16,5,3,0.556176580010314,3
4,16,6,1,416.2854105,3
4,16,6,2,0.491212660388486,3
4,16,6,3,0.558232847725201,3
4,16,7,1,400.5849137,3
4,16,7,2,0.482862236597623,3
4,16,7,3,0.55735242325005,3
4,16,8,1,419.5213786,3
4,16,8,2,0.474190389778845,3
4,16,8,3,0.557687939972087,3
4,16,9,1,416.40149,3
4,16,9,2,0.485968436928949,3
4,16,9,3,0.55724739067192,3
4,16,10,1,419.3296076,3
4,16,10,2,0.474337842419601,3
4,16,10,3,0.553385252420978,3
4,16,11,1,416.2263199,3
4,16,11,2,0.47988911072272,3
4,16,11,3,0.558553469105749,3
4,16,12,1,383.5730792,3
4,16,12,2,0.498772476877336,3
4,16,12,3,0.560571633909714,3
4,16,13,1,417.2818899,3
4,16,13,2,0.480681429361689,3
4,16,13,3,0.55753456531203,3
4,16,14,1,391.893682,3
4,16,14,2,0.483715301893418,3
4,16,14,3,0.558806740376545,3
4,16,15,1,417.6818809,3
4,16,15,2,0.466515674257773,3
4,16,15,3,0.557614941852632,3
4,16,16,1,414.5632261,3
4,16,16,2,0.502500489670563,3
4,16,16,3,0.558755288463476,3
4,16,17,1,402.5338748,3
4,16,17,2,0.465164890118226,3
4,16,17,3,0.559835317727251,3
4,16,18,1,370.0065492,3
4,16,18,2,0.471749975469259,3
4,16,18,3,0.564358359596686,3
4,16,19,1,411.9267177,3
4,16,19,2,0.482179849022624,3
4,16,19,3,0.558058229632507,3
4,16,20,1,420.1673988,3
4,16,20,2,0.476476789214975,3
4,16,20,3,0.556027374056096,3
1,1,1,1,2.1740793,5
1,1,1,2,0.286260148919621,5
1,1,1,3,0.9515,5
1,1,2,1,2.2145565,5
1,1,2,2,0.288773252620064,5
1,1,2,3,0.941775,5
1,1,3,1,2.2001327,5
1,1,3,2,0.675511034720993,5
1,1,3,3,0.282428,5
1,1,4,1,2.213841,5
1,1,4,2,0.629060089392012,5
1,1,4,3,0.323422,5
1,1,5,1,2.3762474,5
1,1,5,2,0.836983933465519,5
1,1,5,3,0.0070704421058168,5
1,1,6,1,2.1781702,5
1,1,6,2,0.286126203262824,5
1,1,6,3,0.94775,5
1,1,7,1,2.1902163,5
1,1,7,2,0.621304244382924,5
1,1,7,3,0.347387623545476,5
1,1,8,1,2.2791066,5
1,1,8,2,0.860421391330567,5
1,1,8,3,0.0126460864432724,5
1,1,9,1,2.16423,5
1,1,9,2,0.286337686221855,5
1,1,9,3,0.943347,5
1,1,10,1,2.1793885,5
1,1,10,2,0.295851325029106,5
1,1,10,3,0.93484,5
1,1,11,1,2.1716208,5
1,1,11,2,0.576283523349939,5
1,1,11,3,0.531977,5
1,1,12,1,2.1516308,5
1,1,12,2,0.289728664225787,5
1,1,12,3,0.939881,5
1,1,13,1,2.3229389,5
1,1,13,2,0.808865681708805,5
1,1,13,3,0.0400343362357095,5
1,1,14,1,2.1481156,5
1,1,14,2,0.271266763687209,5
1,1,14,3,0.958778,5
1,1,15,1,2.1457542,5
1,1,15,2,0.577485542444378,5
1,1,15,3,0.488527,5
1,1,16,1,2.168546,5
1,1,16,2,0.268699345302895,5
1,1,16,3,0.959475,5
1,1,17,1,2.3176359,5
1,1,17,2,0.625788543366946,5
1,1,17,3,0.34063679710449,5
1,1,18,1,2.1661526,5
1,1,18,2,0.62881391702001,5
1,1,18,3,0.300173594121766,5
1,1,19,1,2.2263077,5
1,1,19,2,0.297183339397733,5
1,1,19,3,0.937987,5
1,1,20,1,2.1689115,5
1,1,20,2,0.270454465361469,5
1,1,20,3,0.956876,5
2,1,1,1,4.140606,5
2,1,1,2,0.251615835099362,5
2,1,1,3,0.974874,5
2,1,2,1,4.365917,5
2,1,2,2,0.251674333280421,5
2,1,2,3,0.974816,5
2,1,3,1,4.3189677,5
2,1,3,2,0.251640203452861,5
2,1,3,3,0.974861,5
2,1,4,1,4.6263395,5
2,1,4,2,0.252172173860249,5
2,1,4,3,0.974568,5
2,1,5,1,4.514592,5
2,1,5,2,0.251628903334317,5
2,1,5,3,0.975003,5
2,1,6,1,4.6653906,5
2,1,6,2,0.251710895296533,5
2,1,6,3,0.974945,5
2,1,7,1,4.1563266,5
2,1,7,2,0.251847034481985,5
2,1,7,3,0.974891,5
2,1,8,1,4.40742259999999,5
2,1,8,2,0.251608548280071,5
2,1,8,3,0.97489,5
2,1,9,1,4.6411043,5
2,1,9,2,0.251815446045648,5
2,1,9,3,0.974977,5
2,1,10,1,4.3309241,5
2,1,10,2,0.251612079307904,5
2,1,10,3,0.974847,5
2,1,11,1,4.1962325,5
2,1,11,2,0.251808193983688,5
2,1,11,3,0.974828,5
2,1,12,1,4.15457019999999,5
2,1,12,2,0.251604140928971,5
2,1,12,3,0.974873,5
2,1,13,1,4.37026949999999,5
2,1,13,2,0.251938931721087,5
2,1,13,3,0.97472,5
2,1,14,1,4.36642880000001,5
2,1,14,2,0.251731968063878,5
2,1,14,3,0.97461,5
2,1,15,1,4.2549659,5
2,1,15,2,0.251669212132958,5
2,1,15,3,0.975016,5
2,1,16,1,4.1742956,5
2,1,16,2,0.251746573450009,5
2,1,16,3,0.974865,5
2,1,17,1,4.4540318,5
2,1,17,2,0.251628805882338,5
2,1,17,3,0.974775,5
2,1,18,1,4.4154407,5
2,1,18,2,0.251621723762616,5
2,1,18,3,0.974913,5
2,1,19,1,4.2435571,5
2,1,19,2,0.252811130936587,5
2,1,19,3,0.974249,5
2,1,20,1,4.2950887,5
2,1,20,2,0.25161644337318,5
2,1,20,3,0.974988,5
3,1,1,1,26.8892277,5
3,1,1,2,0.251724259925117,5
3,1,1,3,0.974633,5
3,1,2,1,27.4197849999999,5
3,1,2,2,0.251838152900311,5
3,1,2,3,0.974647,5
3,1,3,1,27.5151454,5
3,1,3,2,0.252421522497702,5
3,1,3,3,0.97417,5
3,1,4,1,28.1249012,5
3,1,4,2,0.251762927452808,5
3,1,4,3,0.974968,5
3,1,5,1,28.4005398,5
3,1,5,2,0.251760165663993,5
3,1,5,3,0.974902,5
3,1,6,1,28.5006565,5
3,1,6,2,0.252661756816827,5
3,1,6,3,0.974135,5
3,1,7,1,27.203593,5
3,1,7,2,0.251836841889438,5
3,1,7,3,0.974579,5
3,1,8,1,27.4443546,5
3,1,8,2,0.251765651693169,5
3,1,8,3,0.974879,5
3,1,9,1,27.2236127,5
